,ID,body,header
83,71333,"היושב-ראש, אני לא הבנתי כך מדבריך, אני הבנתי את זה קצת אחרת. מדבריך אני למד שחבר הכנסת ברמה העקרונית יכול לא להשתתף באף לא ישיבה אחת, אבל על-פי החלטת בג""ץ בנושא של פנחסי, הוא חייב לקרוא את הפרוטוקולים.",דוד טל
84,71333,זה נכון.,"היו""ר רוני בר-און"
85,71333,"אם כך, אני בעצם יכול לשבת כאן לאורך כל הזמן. בדיון האחרון יקרא חבר כנסת אחר מסיעתי את כל הפרוטוקולים - הקבוע - ויבוא להצביע.",דוד טל
86,71333,אתה מנסה לעשות - - -,"היו""ר רוני בר-און"
87,71333,"לא, לא, אני לא מנסה.",דוד טל
88,71333,אני רואה את עצמי פטור מלענות על השאלה שלך.,"היו""ר רוני בר-און"
89,71333,"לא, אני רוצה להבין.",דוד טל
90,71333,"כל 120 חברי הכנסת יכולים לשבת פה בכל הישיבות. מי שיצביע זה מי שאני אקרא את שמו בפתח הדיון הבא, נקודה. אני אעשה רשימה של 21 חברים בעניין של חזן ורשימה של 21 חברים בעניין גורולובסקי, ומצדי יכולים להיות פה 120 חברי כנסת, כולל חברי כנסת לשעבר.","היו""ר רוני בר-און"
91,71333,"בישיבה הקודמת אנחנו קיבלנו חוות דעת משפטית שהגדירה בצורה מאוד יפה, עם תקדימים, את גדר הסמכויות של הוועדה.",רשף חן
92,71333,לא הבנתי. חוות דעת משפטית של מי?,"היו""ר רוני בר-און"
93,71333,"חוות דעת של היועצת המשפטית של הכנסת, שהגדירה את סמכויות הוועדה. אני מבקש לחזור על העניין הזה, עם דגש מיוחד על ההבחנה בין החסינות המהותית לחסינות הדיונית.",רשף חן
94,71333,מתי אתה מבקש לחזור על זה?,"היו""ר רוני בר-און"
95,71333,לקראת הישיבה הבאה.,רשף חן
96,71333,חוות הדעת - צריך לעדכן אותה?,"היו""ר רוני בר-און"
97,71333,"נדמה לי. קודם כל, אני לא יודע, אבל נדמה לי שבמקרה הזה עולה בצורה הרבה יותר- - -",רשף חן
98,71333,"למה אתה גורר את הדיון לדיון מהותי, כשאין פה אנשים? אנשים לא מיוצגים.","היו""ר רוני בר-און"
99,71333,אני לא גורר את הדיון לדיון מהותי.,רשף חן
100,71333,הדיון בעניין הזה - יגיע זמנו כאשר הדיון יהיה דיון מהותי. תודה רבה.,"היו""ר רוני בר-און"
101,71333,אני לא גורר את הדיון לדיון מהותי. אני מבקש חוות דעת על גדר הסמכויות של הוועדה הזאת בהקשר של ההבחנה הזאת.,רשף חן
102,71333,זמנה של הבקשה יגיע .,"היו""ר רוני בר-און"
103,71333,אני מבקש אותה מראש.,רשף חן
104,71333,"תודה רבה, שמעתי אותך. תודה רבה.","היו""ר רוני בר-און"
105,71333,אני לא מבין את ההערה שלך.,רשף חן
106,71333,מאה אחוז. תודה רבה.,"היו""ר רוני בר-און"
107,71333,אני באתי להודיע שאני מחליף את חבר הכנסת יורי שטרן לנושא הזה בוועדה.,אליעזר כהן
108,71333,בשני הדיונים.,"היו""ר רוני בר-און"
109,71333,בשני הדיונים.,אליעזר כהן
110,71333,"נא לרשום את זה, אתי. חבר הכנסת אחמד טיבי.","היו""ר רוני בר-און"
111,71333,אני מוותר.,אחמד טיבי
112,71333,"רק שאלה, אדוני. האם אנחנו יכולים להבין, מעצם הדיון, שהחברים חזן וגורולובסקי החליטו שהם אינם מבקשים בעצמם להסיר את החסינות?",דליה איציק
113,71333,אני לא שואל את השאלות האלה.,"היו""ר רוני בר-און"
114,71333,למה?,דליה איציק
115,71333,כי אני לא שואל את השאלות האלה.,"היו""ר רוני בר-און"
116,71333,- - -,דליה איציק
117,71333,"סליחה, חברת הכנסת איציק, אני מנהל את הדיון. אם אני אקבל הודעה - - -","היו""ר רוני בר-און"
118,71333,"סליחה, אדוני, אל תהיה קצר-רוח. השאלה שלי היא מאוד לעניין.",דליה איציק
119,71333,מאוד לא לעניין.,"היו""ר רוני בר-און"
120,71333,"ואל תיתן לי ציונים, בכל הכבוד הראוי.",דליה איציק
121,71333,מי שם את השאלה אם היא לעניין? תודה.,"היו""ר רוני בר-און"
122,71333,"כבר נתת לנו ציונים. אני מבקשת ממך, אני רוצה להבין. אם הם מתכוונים - אז באמת כל הדיון הזה, חבל לי עליהם וחבל עלינו. אם הדיון הזה מתכוון כך שהם אינם מסירים את החסינות- כל הדיון, יש לו ערך. השאלה היא מאוד-מאוד לעניין.",דליה איציק
123,71333,תודה רבה. אין צורך להשיב על השאלה.,"היו""ר רוני בר-און"
124,71333,מה זאת אומרת?,דליה איציק
125,71333,אין צורך להשיב על השאלה.,"היו""ר רוני בר-און"
126,71333,אני רוצה להבין מה זאת אומרת.,דליה איציק
127,71333,מי שמבקש להסיר את חסינותו - יודע לעשות את זה.,"היו""ר רוני בר-און"
128,71333,אז הם ביקשו שלא?,דליה איציק
129,71333,הם לא צריכים לבקש שלא.,"היו""ר רוני בר-און"
130,71333,אז תענה לי יפה. תגיד שהם לא ביקשו להסיר את החסינות.,דליה איציק
131,71333,אני לא רוצה לענות לך.,"היו""ר רוני בר-און"
132,71333,זה חמור מאוד שאתה לא רוצה לענות לי.,דליה איציק
133,71333,"אני לא רוצה לענות לך משום שאני חושב שהשאלה שלך היא פרובוקטיבית, חד-משמעית פרובוקטיבית, את לא צריכה לגרום לאף אחד לעשות משהו כשהוא לא רוצה לעשות את זה.","היו""ר רוני בר-און"
134,71333,סליחה - - -,דליה איציק
135,71333,"אל תיכנסי לדבריי, לא נכנסתי לדברייך.","היו""ר רוני בר-און"
136,71333,"אל""ף, נכנסת. אני מציעה לך שתספור עד שלוש. בי""ת, אני אענה לך כשיגיע לך.",דליה איציק
137,71333,מי ביקש ממני לא לחנך את חברי הוועדה?,"היו""ר רוני בר-און"
138,71333,"רוני, אני מבקשת ממך. השאלה שלי היא מאוד לא פרובוקטיבית, אני מאוד לא במצב-רוח פרובוקטיבי, הנושא הוא לא פרובוקטיבי, ובכל הכבוד הראוי יש לי קצת יותר ניסיון ממך גם בשטח הזה, אז תקשיב טוב.",דליה איציק
139,71333,"בוודאי, ניסיון של פרובוקציות.","היו""ר רוני בר-און"
140,71333,ממש לא.,דליה איציק
141,71333,רק.,"היו""ר רוני בר-און"
142,71333,"אתה לא יותר חבר מאחרים. בינתיים אני הגנתי על החברה שלך יותר ממה שאתם הגנתם עליה, אז בבקשה ממך, ותודה רבה לך.",דליה איציק
143,71333,אז אנחנו ניתן לך את פרס הוועדה להגנת החברים.,"היו""ר רוני בר-און"
144,71333,אל תיתן לי שום פרס ועדה.,דליה איציק
145,71333,תודה רבה. אין צורך לענות על השאלה.,"היו""ר רוני בר-און"
146,71333,אני רוצה רק להסביר את המצב המשפטי לשאלה הזאת.,אנה שניידר
147,71333,זה ברור. המצב המשפטי ברור לכולם. חבר כנסת שמבקש שחסינותו תוסר - יכול לעשות את זה עד לרגע שבו מתקבלת החלטת הוועדה.,"היו""ר רוני בר-און"
148,71333,"כתוב בחוק: ""כל עוד לא הסתיים הדיון בוועדת הכנסת"".",אנה שניידר
149,71333,"בוודאי. הדיון בוועדת הכנסת מסתיים בהחלטה, ואין צורך בפרובוקציות האלה, ואין צורך לקרוא קריאה אולי תשנו את דעתכם, להזמין הסרת חסינות. נער הייתי וגם זקנתי, אנחנו מכירים את כל ה""שטיקים"" האלה.

 הפרוצדורה מבחינת ההסברים - אלא אם יש עוד חברים שצריכים עוד הסברים, או מבקשים עוד הסברים, ולא ענינו ולא שאלנו - תמה.","היו""ר רוני בר-און"
150,71333,אדוני היושב-ראש.,אופיר פינס-פז
151,71333,את מי אתה מחליף בוועדה?,"היו""ר רוני בר-און"
152,71333,אני אמור להחליף את חבר הכנסת שלום שמחון.,אופיר פינס-פז
153,71333,אמור להחליף. אתה החלפת?,"היו""ר רוני בר-און"
154,71333,אני לא מודיע הודעות. רק יושבת-ראש הסיעה יכולה להודיע הודעות סיעה.,אופיר פינס-פז
155,71333,חבר הכנסת פינס משתתף בדיון הזה כחבר בוועדה?,"היו""ר רוני בר-און"
156,71333,"אדוני, הוא משתתף בדיון כי הוא חבר הכנסת פינס. אני אענה לך על השאלה הזאת כשאני ארצה.",דליה איציק
157,71333,"חבר הכנסת פינס, בבקשה.","היו""ר רוני בר-און"
158,71333,למה? זה מפריע לך שאני פה?,אופיר פינס-פז
159,71333,"לא, להיפך. אני שמח שאתה פה.","היו""ר רוני בר-און"
160,71333,"אדוני היושב-ראש, התקדימים לענייני הסרת החסינות היו כאלה שחבר כנסת שלא השתתף בפועל בדיון - נמנעה הצבעתו. יכול להיות שזה נעשה בניגוד לתקנון, או לא בהתאם לתקנון - אינני יודע - זו היתה המציאות שלפיה פעלנו. אתה מציע כאן - - -",אופיר פינס-פז
